,Adj Close,Adj Close,Adj Close,Adj Close,Close,Close,Close,Close,High,High,High,High,Low,Low,Low,Low,Open,Open,Open,Open,Volume,Volume,Volume,Volume
2008-07-01,,19.070453643798828,4.519386291503906,49.08132553100586,,26.009958267211914,5.488333225250244,69.77999877929688,,26.04354476928711,5.491666793823242,70.05000305175781,,25.251874923706055,5.3333330154418945,67.56999969482422,,25.285459518432617,5.425000190734863,68.66000366210938,,16509587,1628400,6353100
2008-07-02,,19.08100128173828,4.362932205200195,48.16695022583008,,26.024351119995117,5.298333168029785,68.4800033569336,,26.360212326049805,5.474999904632568,70.18000030517578,,25.95718002319336,5.28000020980835,68.4800033569336,,26.081928253173828,5.47333288192749,70.18000030517578,,10997916,1698600,4661200
2008-07-03,,19.260414123535156,4.290192127227783,48.85623550415039,,26.26905059814453,5.210000038146973,69.45999908447266,,26.470565795898438,5.341667175292969,69.95999908447266,,26.04354476928711,5.159999847412109,68.68000030517578,,26.365009307861328,5.306666851043701,68.7699966430664,,16898291,1098600,3083300
2008-07-07,,19.063413619995117,4.346460342407227,49.130558013916016,,26.000362396240234,5.2783331871032715,69.8499984741211,,26.388999938964844,5.304999828338623,70.87999725341797,,25.770057678222656,5.116666793823242,69.27999877929688,,26.32662582397461,5.2316670417785645,69.88999938964844,,13909337,1647000,4913300
2008-07-08,,20.182104110717773,4.51389741897583,49.96055221557617,,27.526126861572266,5.4816670417785645,71.02999877929688,,27.53092384338379,5.493332862854004,71.16999816894531,,26.06273651123047,5.289999961853027,69.5199966430664,,26.144302368164062,5.298333168029785,69.91999816894531,,32350354,2460600,5163700
2008-07-09,,20.020278930664062,4.4987993240356445,48.279476165771484,,27.305418014526367,5.4633331298828125,68.63999938964844,,27.790016174316406,5.578332901000977,71.20999908447266,,27.185468673706055,5.418333053588867,68.55999755859375,,27.276630401611328,5.491666793823242,70.0999984741211,,17550438,1248000,6226600
2008-07-10,,20.175060272216797,4.5495805740356445,48.47642517089844,,27.516529083251953,5.525000095367432,68.91999816894531,,27.588499069213867,5.618332862854004,69.75,,27.070316314697266,5.425000190734863,68.30000305175781,,27.305418014526367,5.466667175292969,68.79000091552734,,15486870,1159200,5286200
2008-07-11,,19.976821899414062,4.528993129730225,48.33574295043945,,27.07511329650879,5.5,68.72000122070312,,27.26703453063965,5.631667137145996,69.37999725341797,,26.662485122680664,5.4033331871032715,67.76000213623047,,27.25743865966797,5.480000019073486,68.2699966430664,,15666111,2033400,6262400
2008-07-14,,19.902475357055664,4.556440830230713,48.54676055908203,,26.974355697631836,5.533332824707031,69.0199966430664,,27.51173210144043,5.611667156219482,70.0,,26.873598098754883,5.428332805633545,68.6500015258789,,27.276630401611328,5.548333168029785,69.41000366210938,,12992288,2854800,5117900
2008-07-15,,20.479515075683594,4.619574546813965,47.61127853393555,,27.75642967224121,5.610000133514404,67.69000244140625,,27.89077377319336,5.710000038146973,68.66999816894531,,26.825618743896484,5.3566670417785645,67.26000213623047,,27.06551742553711,5.441667079925537,68.61000061035156,,26424760,1980600,8230000
2008-07-16,,20.167985916137695,4.8075947761535645,48.279476165771484,,27.334205627441406,5.8383331298828125,68.63999938964844,,28.068300247192383,5.8566670417785645,68.66999816894531,,27.156679153442383,5.571667194366455,67.27999877929688,,27.972339630126953,5.631667137145996,67.9000015258789,,25375782,2395800,4636500
2008-07-17,,20.355607986450195,5.042280197143555,48.849205017089844,,27.588499069213867,6.123332977294922,69.44999694824219,,27.818803787231445,6.795000076293945,69.58000183105469,,26.427383422851562,5.793333053588867,67.54000091552734,,27.39657974243164,6.184999942779541,69.22000122070312,,20353689,5819400,5856300
2008-07-18,,20.383926391601562,5.066984176635742,48.49050521850586,,27.62688446044922,6.1533331871032715,68.94000244140625,,27.99633026123047,6.228332996368408,69.52999877929688,,27.497337341308594,6.073332786560059,68.30000305175781,,27.713247299194336,6.125,69.4800033569336,,22540434,2298000,4473900
2008-07-21,,20.100723266601562,5.320881366729736,48.34279251098633,,27.243043899536133,6.461667060852051,68.7300033569336,,27.818803787231445,6.4766669273376465,69.69999694824219,,26.907184600830078,6.15500020980835,67.91999816894531,,27.497337341308594,6.178332805633545,69.36000061035156,,16922051,2172600,3354600
2008-07-22,,20.422876358032227,5.27559232711792,49.447086334228516,,27.679662704467773,6.406667232513428,70.30000305175781,,28.178653717041016,6.511666774749756,70.44999694824219,,27.10390281677246,6.241666793823242,68.0999984741211,,27.10390281677246,6.376667022705078,68.12000274658203,,25117549,2064000,5804800
2008-07-23,,20.17506217956543,5.101293087005615,49.798770904541016,,27.343801498413086,6.195000171661377,70.80000305175781,,27.8236026763916,6.425000190734863,71.05999755859375,,27.25743865966797,6.146667003631592,70.05999755859375,,27.751632690429688,6.409999847412109,70.47000122070312,,16933931,2433600,4189600
2008-07-24,,20.164445877075195,5.1122727394104,49.97459411621094,,27.329408645629883,6.2083330154418945,71.05000305175781,,27.655672073364258,6.456666946411133,72.7699966430664,,27.10390281677246,6.15500020980835,70.91000366210938,,27.30061912536621,6.224999904632568,72.4000015258789,,16197582,2136600,6515000
2008-07-25,,20.327293395996094,5.296178340911865,49.90427017211914,,27.55011558532715,6.431666851043701,70.94999694824219,,27.593297958374023,6.474999904632568,71.9000015258789,,27.26703453063965,6.241666793823242,70.2300033569336,,27.48294448852539,6.258333206176758,71.52999877929688,,10685286,2379600,4947500
2008-07-28,,19.898937225341797,5.102666854858398,48.975830078125,,26.969558715820312,6.196667194366455,69.62999725341797,,27.43496322631836,6.559999942779541,70.98999786376953,,26.902385711669922,6.195000171661377,69.38999938964844,,27.43496322631836,6.385000228881836,70.87000274658203,,12824719,1842600,4832600
2008-07-29,,19.803356170654297,5.359249114990234,49.580718994140625,,26.840011596679688,6.474999904632568,70.48999786376953,,27.391782760620117,6.4816670417785645,70.56999969482422,,26.70566749572754,6.211667060852051,69.55000305175781,,27.310216903686523,6.224999904632568,69.7699966430664,,18965611,1695000,3599600
2008-07-30,,20.12550926208496,5.538581371307373,50.15045928955078,,27.276630401611328,6.691667079925537,71.30000305175781,,27.679662704467773,6.706666946411133,71.44000244140625,,26.758445739746094,6.516666889190674,70.05000305175781,,26.916780471801758,6.519999980926514,70.75,,19925177,2424600,3860200
2008-07-31,,19.94495391845703,5.476504802703857,49.51038360595703,,27.031932830810547,6.616666793823242,70.38999938964844,,27.670066833496094,6.646667003631592,71.25,,26.926376342773438,6.571667194366455,70.29000091552734,,27.15188217163086,6.619999885559082,70.83999633789062,,16797416,1688400,4254200
2008-08-01,,19.84937286376953,5.457191467285156,49.34157180786133,,26.902385711669922,6.593332767486572,70.1500015258789,,27.401378631591797,6.690000057220459,71.05999755859375,,26.787233352661133,6.579999923706055,69.83999633789062,,27.031932830810547,6.616666793823242,70.52999877929688,,12198416,1806600,3026400
2008-08-04,,20.270645141601562,5.393737316131592,49.06022262573242,,27.47334861755371,6.516666889190674,69.75,,27.76602554321289,6.610000133514404,70.44000244140625,,26.835214614868164,6.431666851043701,69.3499984741211,,26.902385711669922,6.599999904632568,70.02999877929688,,16500625,1348800,2279700
2008-08-05,,20.783966064453125,5.461329936981201,50.55841064453125,,28.169057846069336,6.59833288192749,71.87999725341797,,28.183452606201172,6.623332977294922,72.02999877929688,,27.45415687561035,6.468332767486572,70.0,,27.578903198242188,6.574999809265137,70.2300033569336,,19496665,1281000,4878600
2008-08-06,,20.808744430541992,5.622727394104004,50.5091667175293,,28.20264434814453,6.793333053588867,71.80999755859375,,28.3753719329834,6.815000057220459,72.08000183105469,,27.991531372070312,6.521667003631592,70.83999633789062,,28.039512634277344,6.568333148956299,71.75,,14855356,1200000,3929000
2008-08-07,,20.660057067871094,5.55375337600708,50.0660514831543,,28.001127243041992,6.710000038146973,71.18000030517578,,28.298603057861328,6.800000190734863,72.04000091552734,,27.828399658203125,6.650000095367432,70.6500015258789,,28.140270233154297,6.755000114440918,71.33000183105469,,10640892,1018200,4324200
2008-08-08,,20.897247314453125,5.8324079513549805,51.683815002441406,,28.322593688964844,7.046667098999023,73.4800033569336,,28.399362564086914,7.0833330154418945,73.91000366210938,,27.90036964416504,6.635000228881836,71.13999938964844,,27.90036964416504,6.704999923706055,71.13999938964844,,15915590,1435200,5424900
2008-08-11,,20.851228713989258,5.97311544418335,52.31684875488281,,28.26021957397461,7.216667175292969,74.37999725341797,,28.389766693115234,7.2733330726623535,74.68000030517578,,28.044309616088867,6.980000019073486,73.18000030517578,,28.341785430908203,7.0183329582214355,73.19000244140625,,10456649,2457600,5461500
2008-08-12,,20.844139099121094,5.9206929206848145,51.76820373535156,,28.25062370300293,7.1533331871032715,73.5999984741211,,28.45214080810547,7.236667156219482,74.54000091552734,,28.077896118164062,7.038332939147949,73.37999725341797,,28.077896118164062,7.141666889190674,74.54000091552734,,10556482,1954200,4087600
2008-08-13,,20.691923141479492,5.611691474914551,51.31805419921875,,28.044309616088867,6.78000020980835,72.95999908447266,,28.428150177001953,7.1433329582214355,73.94000244140625,,27.895572662353516,6.591667175292969,72.19999694824219,,28.26981544494629,7.118332862854004,73.48999786376953,,10503335,2615400,3847600
2008-08-14,,20.780420303344727,5.6834259033203125,51.37432861328125,,28.164260864257812,6.866666793823242,73.04000091552734,,28.45214080810547,6.894999980926514,73.87000274658203,,27.646076202392578,6.691667079925537,72.20999908447266,,27.905168533325195,6.7733330726623535,72.55000305175781,,11021467,1246200,2992100
2008-08-15,,21.106117248535156,5.786885738372803,51.69084930419922,,28.605676651000977,6.991666793823242,73.48999786376953,,28.701635360717773,7.058332920074463,74.0999984741211,,27.962743759155273,6.803332805633545,73.08999633789062,,28.1546630859375,6.946667194366455,73.08999633789062,,11544602,1474200,4407800
2008-08-18,,20.872465133666992,5.6958417892456055,50.95932388305664,,28.28900718688965,6.881667137145996,72.44999694824219,,28.663251876831055,7.034999847412109,73.9000015258789,,28.1066837310791,6.781667232513428,72.04000091552734,,28.663251876831055,7.011666774749756,73.58999633789062,,9091913,914400,4294100
2008-08-19,,20.837059020996094,5.522026538848877,50.157493591308594,,28.24102783203125,6.671667098999023,71.30999755859375,,28.543302536010742,6.87833309173584,72.30999755859375,,28.073097229003906,6.559999942779541,70.8499984741211,,28.140270233154297,6.860000133514404,72.1500015258789,,7046686,877200,3688200
2008-08-20,,20.652971267700195,5.504095077514648,50.072486877441406,,27.991531372070312,6.650000095367432,70.69000244140625,,28.293806076049805,6.7216668128967285,71.43000030517578,,27.770824432373047,6.510000228881836,70.29000091552734,,28.14506721496582,6.676667213439941,71.23999786376953,,9884118,850800,2930700
2008-08-21,,20.54677963256836,5.457191467285156,50.22832489013672,,27.847591400146484,6.593332767486572,70.91000366210938,,27.895572662353516,6.659999847412109,71.29000091552734,,27.593297958374023,6.501667022705078,69.75,,27.804410934448242,6.618332862854004,70.26000213623047,,7952897,1080600,2978000
2008-08-22,,20.702543258666992,5.5716872215271,51.19874572753906,,28.058704376220703,6.7316670417785645,72.27999877929688,,28.26981544494629,6.74666690826416,72.70999908447266,,27.83319854736328,6.5416669845581055,70.54000091552734,,27.895572662353516,6.610000133514404,70.91000366210938,,7083160,1200000,3062400
2008-08-25,,20.447649002075195,5.512369632720947,50.10082244873047,,27.713247299194336,6.659999847412109,70.7300033569336,,28.034713745117188,6.7316670417785645,71.94000244140625,,27.497337341308594,6.5883331298828125,70.27999877929688,,28.00592613220215,6.716667175292969,71.47000122070312,,9139433,1119000,3733200
2008-08-26,,20.38039207458496,5.545475959777832,50.093746185302734,,27.622085571289062,6.699999809265137,70.72000122070312,,27.818803787231445,6.703332901000977,71.30000305175781,,27.39657974243164,6.553332805633545,70.23999786376953,,27.751632690429688,6.638332843780518,70.47000122070312,,5438099,980400,2761100
2008-08-27,,20.433494567871094,5.673768997192383,50.093746185302734,,27.694055557250977,6.855000019073486,70.72000122070312,,27.83319854736328,6.920000076293945,71.22000122070312,,27.49254035949707,6.691667079925537,70.12999725341797,,27.61728858947754,6.691667079925537,70.69000244140625,,6652980,1089600,3481300
2008-08-28,,20.798126220703125,5.720669746398926,51.354576110839844,,28.188249588012695,6.9116668701171875,72.5,,28.245826721191406,6.956666946411133,72.66000366210938,,27.713247299194336,6.829999923706055,70.91000366210938,,27.809207916259766,6.868332862854004,71.01000213623047,,8403918,739800,3889600
2008-08-29,,20.330829620361328,5.679287910461426,50.71708679199219,,27.554914474487305,6.861667156219482,71.5999984741211,,28.22183609008789,6.978332996368408,72.55000305175781,,27.554914474487305,6.8333330154418945,71.51000213623047,,28.053905487060547,6.8933329582214355,72.13999938964844,,8286578,1681200,3440100
2008-09-02,,20.890161514282227,5.682044506072998,50.37706756591797,,28.312997817993164,6.864999771118164,71.12000274658203,,28.471332550048828,7.0,73.62999725341797,,27.612489700317383,6.764999866485596,70.80000305175781,,27.885976791381836,6.876667022705078,72.37999725341797,,16227386,1665000,4766800
2008-09-03,,20.507835388183594,5.842062950134277,50.17163848876953,,27.79481315612793,7.058332920074463,70.83000183105469,,28.45214080810547,7.108333110809326,71.30000305175781,,27.708450317382812,6.855000019073486,69.79000091552734,,28.21224021911621,6.868332862854004,70.30999755859375,,12567945,1392000,5710400
2008-09-04,,20.02637481689453,5.633761882781982,49.39956283569336,,27.14228630065918,6.806666851043701,69.73999786376953,,27.674863815307617,6.993332862854004,70.44000244140625,,27.08470916748047,6.701666831970215,69.44999694824219,,27.59809684753418,6.993332862854004,70.2300033569336,,16498124,1704600,6032200
2008-09-05,,20.18214225769043,5.577205657958984,49.009971618652344,,27.353397369384766,6.738333225250244,69.19000244140625,,27.439762115478516,6.7783331871032715,69.75,,26.849607467651367,6.605000019073486,68.51000213623047,,26.969558715820312,6.755000114440918,69.48999786376953,,12934139,1595400,5452400
2008-09-08,,20.68130111694336,5.857237815856934,50.41957473754883,,28.029916763305664,7.076666831970215,71.18000030517578,,28.23143196105957,7.116666793823242,71.98999786376953,,27.506933212280273,6.87166690826416,70.12999725341797,,27.905168533325195,6.941667079925537,70.12999725341797,,14039391,1473600,6063200
2008-09-09,,20.348526000976562,5.642040729522705,49.19413757324219,,27.578903198242188,6.816667079925537,69.44999694824219,,28.28900718688965,7.201666831970215,71.0,,27.545318603515625,6.801667213439941,69.30999755859375,,28.0922908782959,7.071667194366455,70.5,,14741142,1180800,6627900
